"CFIHOS unique id","CFIHOS name","CFIHOS description","created date","modified date","terminated date","change request number","status","CFIHOS definition file"
"CFIHOS-20000684","CX8218","A document assessing different physical configurations of a set of equipment and explaining the rationale supporting the adoption of a particular layout.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000685","CX8241","A study describes materials and reasons for selecting those materials (e.g. environmental conditions). Considered a precursor to the MS Report and MS Diagram, where used.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z","2021-10-14T10:00:28.825Z","CR0027;FR74","TERMINATED","discipline document type"
"CFIHOS-20000686","CX8268","Includes anchoring of offshore vessels and the interaction of anchor lines with sub-sea pipelines and structures.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000687","CX8380","A document detailing the result of a professional evaluation and/or investigation of a specific subject. Not to be used if a more specific document type can be used.  Can be used for singular/specialty deliverables which do not have a unique document type.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;CR0030;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000688","CX8502","Request (e.g., from a Contractor) for clarification of scope, technical details, or assumptions. Synonyms include Technical Query (TQ) and Request for Information (RFI).","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000689","EA0901","Pictorial representation of the processes performed by a control system.","2017-02-13T21:51:20.370Z","2021-10-14T14:53:14.601Z","2021-10-14T14:53:14.601Z","CR0027;FR74","TERMINATED","discipline document type"
"CFIHOS-20000690","EA0980","A schematic diagram which shows the relation between the main functions or the main component in the plant or group of plants.","2017-02-13T21:51:20.370Z","2021-10-14T14:53:14.601Z",,"CR0027;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000691","EA1380","A document showing inputs, formulas, rationale, and conclusions/mathematical results as required to enhance design or bound activities.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000692","EA1907","Extracts from a vendor's published catalogue. Synonyms include Booklet, Circular, Flyer, Leaflet, Pamphlet, Glossy, Catalogue, Brochure, Magazine. Usually informal and held within a reference library, but may also be used to confirm equipment details during procurement.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z","2021-10-14T10:00:28.825Z","CR0027;FR74","TERMINATED","discipline document type"
"CFIHOS-20000693","EA1915","Polar diagrams plus general performance data for specified luminaire types.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z","2021-10-14T10:00:28.825Z","CR0027;FR74","TERMINATED","discipline document type"
"CFIHOS-20000694","EA1919","- Generator reactance's, resistance and time constants - calculated and tested. - Transformer impedances - calculated and tested. - Large motor reactance's, resistance and time contents - typical. Other data as required by Principal's specifications.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z","2021-10-14T10:00:28.825Z","CR0027;FR74","TERMINATED","discipline document type"
"CFIHOS-20000695","EA1979","Data stored in a proprietary (e.g. SPI Watcom) or neutral (e.g. CSV) format from which multiple information contents can be generated by computer software (e.g. EDW). Includes 3D Model.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000696","EA2105","A datasheet which provides precise information about a  tag and compliments equipment specification.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;CR0030;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000697","EA2180","A datasheet which provides precise information about an object and may complements a specification. Not to be used if a more specific document type can be used. Can be used for singular/specialty deliverables which do not have a unique document type.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z","2021-10-14T10:00:28.825Z","CR0027;FR74","TERMINATED","discipline document type"
"CFIHOS-20000698","EA2305","A diagram utilized for transient activity during assembly (e.g. sequence of activity) and not finished work.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;CR0030;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000700","EA2335","A diagram which may show the instrument impulse, pneumatic and electronic connections, pipe work, valves, fittings, flanges and support details with associated material take-off list. Used for removal/hook up purposes and modifications. Synonym: Installation details.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000701","EA2341","A diagrams documenting Interfaces and demarcation of responsibilities between different organizations (e.g. battery limits, terminations).","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z","2021-10-14T10:00:28.825Z","CR0027;FR74","TERMINATED","discipline document type"
"CFIHOS-20000702","EA2384","A diagram depicting the main equipment items (switchboards, transformers etc.) and their relationships within the facility electrical distribution system including details of fault levels and current and voltage ratings.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000703","EA2398","A diagram detailing electrical tracing. Includes anchoring and expansion joint details where applicable. Drawings to indicate thicknesses, specification and limit of application.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000704","EA2580","A pictorial representation of the main elements and functions of a control circuit for electrical equipment with input/output sources (switches, relays etc.) and their relationships. Details logic functions of the circuit.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000705","EA2901","Calculations required for sizing of cables.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000706","EA3323","A communication documenting how an engineering or maintenance issue will be resolved and what the implication of the solution is.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000707","EA3328","A document that describes methods of installing a piece of equipment.  Installation refers to the mounting, setting, erection, etc.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000708","EA4005","Drawing showing the routing of cable trays for electrical and instrumentation cables.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z","2021-10-14T10:00:28.825Z","CR0027;FR74","TERMINATED","discipline document type"
"CFIHOS-20000709","EA4006","A diagram depicting civil earthworks for utility services (e.g., piping, cables) for construction activity management.  Typically depicts slope, etc.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z","2021-10-14T10:00:28.825Z","CR0027;FR74","TERMINATED","discipline document type"
"CFIHOS-20000710","EA4012","General Arrangements main equipment.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z","2021-10-14T10:00:28.825Z","CR0027;FR74","TERMINATED","discipline document type"
"CFIHOS-20000711","EA4018","A diagram showing the main features and locations of major items. Usually has some dimensions to convey spatial relationships but is generally inadequate for construction.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;CR0030;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000712","EA4024","A plan view diagram of a plant/group of plants showing the interfaces of layout diagrams of components.  Typically only shows major equipment and infrastructure to provide context and orientation.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000713","EA4025","Layout of lighting and earthing (grounding) on facility.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z","2021-10-14T10:00:28.825Z","CR0027;FR74","TERMINATED","discipline document type"
"CFIHOS-20000714","EA4306","A list of all parts and sub assemblies that constitute a particular assembly, showing the quantity of each required item. Typically developed from analyzing a drawing.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000715","EA4308","A collection of values relating to List of all cables, their specifications and end points. Indicates salient features of all cables in Vendor's supply and connecting cables supplied by Principal. Synonym: Cable List.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000716","EA4319","Shall list the lighting and small power loads connected to a distribution board.  Description shall include fuse sizes, terminal sizes and switching arrangements.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z","2021-10-14T10:00:28.825Z","CR0027;FR74","TERMINATED","discipline document type"
"CFIHOS-20000717","EA4327","An authoritative collection of values with a relationship to a specific equipment.  List to show input and output of an equipment (e.g. instrument, telecom equipment) connected to other equipment (e.g. distributed control system, programmable logic controller).The columns of this collection is specified and controlled.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z","2021-10-14T10:00:28.825Z","CR0027;FR74","TERMINATED","discipline document type"
"CFIHOS-20000718","EA4329","An authoritative collection of electrical loads which the electrical system must accommodate listed against each piece of equipment.  The columns of this collection are specified and controlled.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;CR0030;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000719","EA4606","Calculations necessary to determine the capacity of electrical equipment under fault conditions.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;CR0030;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000720","EA5507","A document outlining the premise and intent for decisions that are to be followed regarding a design. A set of ideas, beliefs, or underlying theory.","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z",,"CR0027;FR27;FR74","STANDARD","discipline document type"
"CFIHOS-20000721","EA5525","Power system distribution, operation and load transfer philosophy","2017-02-13T21:51:20.370Z","2021-10-14T10:00:28.825Z","2021-10-14T10:00:28.825Z","CR0027;FR74","TERMINATED","discipline document type"
